id,nombre,apellido,estado_civil,dni,nacionalidad,fecha_nacimiento,direccion,codigo_postal,provincia,telefono,email,es_moroso,profesion,salario,numero_cuenta,tipo_cuenta,saldo,antiguedad_cliente,genero
99,Lucio,Benavent,Divorciado,46448241V,Israelí,1953-01-27,"Pasaje de Irma Villar 92, Vizcaya, 09456",29352,Málaga,713215810,casanovaaura@example.org,False,Empacador manual,"3437,23",ES9700103343649391767582,corriente,"39287,54",2022-08-22,Masculino
100,Celestino,Cáceres,Soltero,58265045L,Ucraniana,1966-07-02,"Avenida de Josué Ferrándiz 542 Puerta 8 , Málaga, 43007",12051,Palencia,624061360,francisco-javiernebot@example.net,False,Analista de gestión y organización,"5003,31",ES9023318988911409790063,corriente,"75938,42",2021-03-03,Masculino
101,Seve,Andrade,Divorciado,87653169P,Jordana,1950-01-26,"Camino Sigfrido Anglada 58 Puerta 4 , Ciudad, 45891",27613,Granada,717367127,sbeltran@example.org,False,Clasificador de desechos,"4346,24",ES1937760210327661391376,corriente,"75644,48",2024-12-28,Masculino
102,Isidro,Ricart,Divorciado,98848766X,Letona,1977-07-01,"Vial de Matías Montaña 36, Málaga, 37808",07958,Guadalajara,732839902,adelaidacarvajal@example.com,False,Instalador y reparador en tecnología de la información y las comunicaciones,"4996,13",ES9192798628480436313100,corriente,"64518,45",2019-09-17,Masculino
103,Duilio,Chico,Casado,79273024M,Saudita,1951-02-18,"Ronda de Jose Ramón Cuesta 69 Apt. 27 , Madrid, 21220",33595,Albacete,772333831,pozueloanselma@example.com,False,Director de empresas de construcción,"2922,12",ES9627533500354946840615,corriente,"44460,17",2023-02-06,Masculino
104,Concepción,Osorio,Soltera,71121332L,Salvadoreña,1947-11-09,"Cuesta de Lucho Aguiló 7 Apt. 45 , Huesca, 03965",27252,Almería,774122294,primitivomalo@example.org,False,Geólogo,"2160,38",ES6535623868564997039762,corriente,"7516,17",2018-06-04,Femenino
105,José Antonio,Sanjuan,Casado,37032506E,Sueca,1996-07-24,"Via Rufino Perea 68, Cantabria, 40483",34365,La Coruña,666183347,arrietaantonio@example.org,False,Profesional de nivel medio de enfermería,"7649,12",ES5841744295342678605104,corriente,"16552,39",2019-06-17,Masculino
106,Flavio,Sáez,Divorciado,16043406D,Uruguaya,1979-11-20,"Alameda Emperatriz Montalbán 56, Málaga, 34404",35887,Madrid,604438961,aitana05@example.com,False,Periodista,"1650,24",ES9875243087981126273538,corriente,"28061,67",2025-03-31,Masculino
107,Aura,Riera,Divorciada,95815039Y,Mongola,1984-04-06,"Callejón de Gabriela Goñi 8, Melilla, 42223",48263,Salamanca,652146224,rcoloma@example.org,False,Agente inmobiliario,"6991,8",ES5725335816763959259500,corriente,"4712,42",2019-03-18,Femenino
108,Maribel,Canet,Viuda,64636783K,Portuguesa,1957-07-11,"Ronda de Evaristo Rey 96 Puerta 7 , Teruel, 10049",34992,Castellón,795637863,gloria78@example.com,False,Empleado de contabilidad y cálculo de costos,"5069,28",ES2537827851358947481471,corriente,"70014,73",2023-01-03,Femenino
109,Carmela,Segura,Casada,56073826X,Eslovena,2006-08-12,"Cuesta de Gregorio Hoz 58 Apt. 44 , Tarragona, 47202",33047,Guadalajara,684647814,joller@example.net,False,Diseñador de productos,"7960,57",ES0256120535905573845143,corriente,"37660,37",2022-03-03,Femenino
110,Elvira,Carro,Divorciada,58106037X,Jordana,1983-07-27,"Vial de Luis Ángel Arnal 61 Piso 4 , Castellón, 14242",36296,Cuenca,788181006,emigdio19@example.net,False,"Operador de máquinas de embalaje, embotellamiento y etiquetado ","1360,08",ES6027510054269357078819,corriente,"64870,97",2023-04-11,Femenino
221,Liliana,Mesa,Casada,78691133Z,Británica,1971-03-29,"Callejón Casemiro Antón 6 Piso 3 , Guipúzcoa, 29031",34318,Pontevedra,689750979,adrianagil@example.org,False,Cantante,"5175,16",ES5917054125510433293240,corriente,"496,9",2021-01-27,Femenino
222,Olegario,Cortés,Casado,48162951P,Paraguaya,1953-09-22,"Plaza Ulises Sastre 5 Apt. 44 , Guipúzcoa, 39172",09342,Guadalajara,694139228,golivera@example.net,False,Electricista de obras,"2559,63",ES3899288270061798323036,corriente,"78891,21",2021-02-10,Masculino
223,Hugo,Río,Divorciado,86069996V,Serbia,1952-08-14,"Pasadizo de Mónica Cañizares 853 Puerta 7 , Ciudad, 41297",23972,Barcelona,799263818,arevaloabril@example.net,False,Cocinero,"2980,8",ES9145105337366147854572,corriente,"31940,66",2021-01-12,Masculino
224,Óscar,Barros,Viudo,90123402H,Australiana,1971-02-16,"C. Íñigo Calderón 50, Huesca, 45376",19464,Salamanca,645151627,romanflorentino@example.net,False,Impresor,"3403,93",ES8648816267124102820465,corriente,"83333,85",2023-02-27,Masculino
225,Ángela,Benavent,Casada,46045315M,Galesa,1986-09-14,"Paseo Macaria Ferreras 79 Piso 8 , Las Palmas, 13408",01155,Valencia,771821548,benignoaroca@example.org,False,Entrenador deportivo,"3230,54",ES1436417229231982548914,corriente,"26360,17",2021-11-02,Femenino
226,Evangelina,Ros,Soltera,14012613R,Húngara,1959-07-01,"Avenida de Cayetano Iniesta 5 Apt. 00 , Cuenca, 48663",11582,Salamanca,699246138,tomasa35@example.net,False,Abogado,"3761,79",ES3375490469007502436131,corriente,"20485,84",2019-04-08,Femenino
227,Anabel,Bastida,Soltera,36028177B,Venezolana,1985-06-30,"Pasadizo de Elisabet Escolano 94 Apt. 20 , Lugo, 28754",02854,Santa Cruz de Tenerife,614598472,olimpiaandreu@example.net,False,Calderero,"6293,12",ES2466349315331199411113,corriente,"195,43",2020-12-20,Femenino
228,Ciríaco,Borja,Divorciado,52389798F,Azerbaiyana,2004-10-22,"Cañada de Chus Carreño 57, Teruel, 04212",35841,Alicante,746889146,ogallo@example.org,False,Trabajador de cuidados personales en instituciones,"1351,56",ES5380301097290052320509,corriente,"27811,52",2020-03-21,Masculino
229,Horacio,Arnaiz,Casado,81064125G,Catarí,1964-10-26,"Plaza de Adrián Carretero 535, Almería, 39353",36356,Lleida,693060178,ricarttadeo@example.org,False,"Limpiador y asistente de oficinas, hoteles y otros establecimientos","4234,69",ES2831284680558386448846,corriente,"6362,89",2020-03-16,Masculino
230,Abril,Heredia,Casada,77397847H,Burundesa,1955-07-27,"Via de Daniela Ayuso 91, Melilla, 16859",06457,Santa Cruz de Tenerife,643225682,domingoluna@example.net,False,Técnico en electrónica,"7203,34",ES9047338435278019790744,corriente,"34803,74",2020-03-22,Femenino
281,Jordana,Olmo,Divorciada,73185711X,Mexicana,1978-08-08,"Rambla Almudena Artigas 50, La Rioja, 49667",35386,Guadalajara,745297295,duenaspepito@example.org,True,Profesional de nivel medio de medicina tradicional y alternativa,"4715,01",ES6577335906420970297007,corriente,"45187,15",2023-04-13,Femenino
282,Claudio,Berenguer,Divorciado,86926935E,Angoleña,1952-12-14,"Ronda de Sebastián Tejedor 56 Apt. 75 , Girona, 43158",43961,Cádiz,694139733,fatimacortina@example.org,False,Zoólogo,"5373,01",ES3187789533280736521242,corriente,"92867,54",2021-03-01,Masculino
283,Armando,Barreda,Divorciado,69208171K,Sudafricana,1994-07-07,"Acceso Florencia Sebastián 32, León, 27777",10061,La Rioja,775105815,cerezoplacido@example.org,False,Supervisor de industria manufacturera,"3034,98",ES8952215122813815632212,corriente,"3642,62",2021-03-27,Masculino
284,Gilberto,Mascaró,Soltero,94868383F,Iraní,1952-03-23,"Paseo Carlota Torrijos 38 Apt. 52 , Cádiz, 25620",06532,Melilla,750445528,jcorrea@example.com,False,Ebanista,"7245,83",ES4174981598207280064068,corriente,"46308,48",2018-07-05,Masculino
285,Vinicio,Barrios,Casado,21288797C,Indonesia,2007-06-27,"Pasadizo Amado Pareja 25 Apt. 35 , Vizcaya, 42580",19590,Zaragoza,790144614,felicianoriega@example.com,True,Archivista,"6636,19",ES6534905328868658802351,corriente,"69149,38",2018-02-23,Masculino
286,Benjamín,Heredia,Casado,24677792B,Búlgara,1980-05-11,"C. Íngrid Quevedo 48, Álava, 09992",50023,Melilla,763831637,aureliano42@example.org,False,Profesor de formación profesional,"7813,72",ES6848249781149913802489,corriente,"51834,88",2020-06-30,Masculino
287,Camila,Lumbreras,Casada,76357892P,Jamaicana,1952-08-03,"Paseo Saturnina Julián 93 Puerta 0 , La Rioja, 25427",02049,Huesca,776211240,smariscal@example.com,True,Operador de máquinas para elaborar alimentos y productos afines,"4264,63",ES3239176897355250620948,corriente,"87501,66",2022-11-15,Femenino
288,Baltasar,Ríos,Divorciado,74131214Y,Beninesa,2005-06-16,"Calle de Conrado Sáenz 61, Burgos, 51946",12381,Jaén,779771569,kbarrios@example.org,False,"Operador de máquinas de embalaje, embotellamiento y etiquetado ","5514,11",ES8216161608785411590789,corriente,"35317,67",2018-07-20,Masculino
289,Oriana,Vázquez,Divorciada,25138248F,Angoleña,1954-01-01,"C. Olimpia Egea 71 Apt. 59 , Jaén, 37780",27259,Jaén,732531094,urbanocastaneda@example.com,True,Personal de pompas fúnebres y embalsamador,"7840,94",ES5676876915126488569540,corriente,"2455,12",2021-09-10,Femenino
290,César,Amaya,Casado,93583726S,Uruguaya,1952-08-17,"Alameda Etelvina Jaén 34 Piso 2 , Ceuta, 37547",36087,Baleares,651652878,montesinosjeronimo@example.com,False,Bombero,"5513,21",ES8898934874810649711616,corriente,"25241,82",2023-05-05,Masculino
291,Cristian,Marín,Soltero,12318053N,Andorrana,1950-04-17,"Calle de Feliciana Lumbreras 1, Burgos, 51424",31940,Segovia,708706480,cristian48@example.com,True,Revisor y cobrador de los transportes públicos,"4886,43",ES7984461467688490476678,corriente,"73479,2",2019-02-28,Masculino
292,Chelo,Higueras,Divorciada,22554554H,Afgana,1995-05-28,"Avenida Haroldo Lucas 69, Toledo, 24565",43401,León,607839521,clemente36@example.org,True,Director de servicios de tecnología de la información y las comunicaciones,"2860,4",ES0020471552381178319776,corriente,"3915,38",2022-06-16,Femenino
293,Tamara,Márquez,Casada,98281828E,Senegalesa,1975-02-10,"Avenida Chema Fuente 55 Piso 9 , Albacete, 02936",40934,Girona,648835516,nmendoza@example.org,False,Cocinero,"5629,6",ES2805684697613315267311,corriente,"95947,58",2024-07-18,Femenino
294,Enrique,Verdugo,Casado,44673880Z,Moldava,1961-07-01,"Paseo de Amalia Hoyos 7, Murcia, 04943",36653,Teruel,703611830,iprat@example.net,False,Ingeniero electricista,"2388,26",ES3628986356012545680766,corriente,"80551,31",2023-02-03,Masculino
295,León,Borrego,Casado,97477630L,Suiza,1995-11-06,"Pasaje Nadia Salinas 29 Puerta 7 , Jaén, 37656",36341,Zamora,716089776,tejerogriselda@example.org,True,Agente de seguros,"6825,83",ES1765637959562437997520,corriente,"76052,65",2018-08-08,Masculino
296,Hugo,Bayona,Divorciado,53572901J,Georgiana,1982-01-27,"Via de Norberto Godoy 39, Toledo, 42254",15044,Valladolid,696611633,elvirahigueras@example.org,True,Técnico de laboratorio médico,"1823,75",ES2906406545446864740716,corriente,"57401,32",2019-07-25,Masculino
297,Valerio,Chico,Casado,20495206K,Ecuatoriana,1968-11-15,"Pasadizo de Adalberto Querol 49, Ceuta, 06793",29237,Huelva,754610155,dlillo@example.org,True,"Operador de máquinas pulidoras, galvanizadoras y recubridoras de metales ","1297,35",ES5618206536387180967147,corriente,"8499,39",2020-09-05,Masculino
298,Tomasa,Miró,Soltera,78649742T,Eslovena,2006-08-08,"Pasadizo de Andrés Montaña 74 Apt. 32 , Las Palmas, 45784",31186,Albacete,652009850,augustoperello@example.com,False,Nutricionista,"1458,64",ES3423489377096114798952,corriente,"52681,29",2025-03-06,Femenino
299,Evangelina,Acosta,Soltera,52922523Y,Bermudeña,1981-08-12,"Cañada de Quique Cámara 4, Granada, 03027",16563,Valladolid,798498336,fespada@example.com,False,Personal directivo de la administración pública,"3874,8",ES1406446748659018563529,corriente,"67777,29",2019-11-04,Femenino
300,Angelino,Daza,Divorciado,34922431J,Siria,1955-05-29,"Via Marisol Gargallo 416, Vizcaya, 11937",26615,Huelva,742876551,vallshermenegildo@example.net,False,Bibliotecarios,"7480,37",ES2610454134176609455078,corriente,"41811,83",2018-05-24,Masculino
301,Celia,Luz,Viuda,23072470C,Sudafricana,1961-05-16,"Callejón Consuelo Calleja 28 Apt. 77 , Cádiz, 23539",12708,Murcia,749038956,monrealcipriano@example.net,False,Empleado de servicios de transporte,"6175,52",ES8767812945812616787622,corriente,"99202,43",2022-02-12,Femenino
302,Régulo,Carbonell,Viudo,49163124A,Saudí,1978-02-13,"Vial de Dimas Guillén 76 Puerta 1 , Lugo, 26777",07842,Cuenca,764064162,raimundo15@example.org,False,Vendedor ambulantes (excluyendo de comida),"7826,37",ES7444875813705862260290,corriente,"51494,49",2025-04-27,Masculino
303,Febe,Raya,Casada,19788161L,Croata,1952-05-31,"Ronda Rosalía Arana 955 Piso 3 , La Rioja, 31329",26598,Soria,792757623,fulgencioropero@example.net,True,Pintor y empapelador,"2642,27",ES6877099264692852741531,corriente,"89257,33",2018-06-06,Femenino
304,Cayetana,Cañizares,Casada,85706485K,Canadiense,2004-10-08,"Calle Toribio Ponce 35, Asturias, 03139",30171,Jaén,790589914,sjimenez@example.net,False,Entrevistador de investigaciones de mercados,"3362,45",ES1101615451246498284177,corriente,"24102,05",2020-03-02,Femenino
305,Lourdes,Marín,Divorciada,20550383K,Vietnamita,1979-09-29,"Pasadizo Dafne Calzada 1, Barcelona, 15058",10884,Almería,724678601,jescolano@example.net,False,Veterinario,"3649,02",ES8172221669301779075443,corriente,"71338,5",2024-12-25,Femenino
306,Azahar,Lamas,Viuda,32331495G,Irlandesa,1995-08-06,"Camino de Marisela Viñas 822 Piso 9 , Navarra, 50326",47881,Burgos,669640002,calderonitziar@example.net,False,Pulidor de metales y afilador de herramientas,"7553,03",ES3211425447111139658592,corriente,"56867,33",2018-07-17,Femenino
307,Abel,Rojas,Casado,44459624A,Azerbaiyana,1981-12-23,"Alameda de Anselmo Gómez 71 Apt. 07 , Valencia, 35711",13881,Segovia,640109294,ealmagro@example.org,True,Técnico en optometría y ópticos,"4051,82",ES9181285919796130304550,corriente,"59514,39",2018-07-05,Masculino
308,Feliciano,Pujol,Divorciado,77378283G,Sudafricana,1966-05-04,"Via de Úrsula Conde 938 Piso 1 , La Coruña, 47164",21295,Cáceres,695422052,diegorosell@example.net,False,Técnico de radiodifusión y grabación audio visual,"6977,5",ES5404044905462053699922,corriente,22341,2020-01-24,Masculino
309,Lidia,Fortuny,Divorciada,15544388E,Qatari,2003-02-11,"Calle de Amador Valenciano 51 Piso 9 , Jaén, 48587",20296,La Rioja,758404861,lledobeatriz@example.net,False,Camarero de barra,5558,ES3472108119363771980316,corriente,"74675,84",2025-06-13,Femenino
310,Morena,Arribas,Casada,72080952X,Neozelandesa,1986-10-16,"Plaza de Francisco Marí 73, Barcelona, 17212",42479,Jaén,751811000,hcuellar@example.com,False,Técnico en asistencia al usuario de tecnología de la información y las comunicaciones,"5479,95",ES6073265640099431636001,corriente,"40601,5",2024-06-28,Femenino
311,Reyes,Sobrino,Casado,58981263V,Islandesa,1946-05-17,"Ronda de Dominga Guillen 35, Cádiz, 27440",21481,Tarragona,634422738,omiro@example.org,False,Auxiliar de maestro,"7518,69",ES4998596703764342811297,corriente,"59096,76",2025-01-31,Masculino
312,Ezequiel,Checa,Divorciado,82751846P,Eslovena,1976-10-22,"C. de Inés Luque 66 Apt. 65 , Alicante, 32367",14530,Alicante,611093309,rosalvatudela@example.org,False,Calderero,"2518,46",ES7162095891088292767587,corriente,"23746,86",2025-07-02,Masculino
313,Custodia,Vega,Divorciada,79253667Z,Malasia,1989-12-27,"Plaza de Dafne Coronado 5 Puerta 4 , Ceuta, 24620",44997,Girona,618029312,landamerche@example.net,False,Fumigador,"3513,39",ES8334002529743247961538,corriente,"69663,75",2018-06-29,Femenino
314,Maristela,Iglesias,Soltera,38094777S,Italiana,1955-02-04,"Cuesta Clímaco Llorens 11 Piso 6 , Cuenca, 29559",43463,Barcelona,677534293,xfuster@example.com,False,Maestro de enseñanza primaria,"4307,49",ES4411602964626668618237,corriente,"50092,76",2025-03-14,Femenino
315,Florentina,Hernández,Casada,56978921D,Peruana,1974-08-26,"Paseo de Ovidio Nevado 40 Puerta 7 , Castellón, 01919",42272,Melilla,626867881,vmora@example.org,False,Cocinero de comidas rápidas,"6547,4",ES0680517119447853531431,corriente,"69436,01",2024-12-08,Femenino
316,Elisabet,Barros,Casada,63947070D,Luxemburguesa,1946-11-22,"Alameda Encarnacion Esteve 621, Navarra, 25887",21326,Almería,754449773,vinicio54@example.net,False,Operador de máquinas de procesamiento de texto y mecanógrafos,"4969,43",ES6743165830051018139779,corriente,"83393,33",2020-10-19,Femenino
317,Amor,Palomares,Casado,86193390Q,Nicaragüense,1950-10-22,"Cuesta Óscar Tur 49, Ceuta, 07168",21574,Almería,774979480,hugogarate@example.org,False,Mecánico y ajustador electricista,"3166,82",ES7689762416254345330117,corriente,"28261,75",2020-05-24,Masculino
318,Clarisa,Guardiola,Casada,40853091P,Catarí,1993-01-05,"Paseo de Valeria Escrivá 76 Apt. 06 , Valencia, 12184",12948,Valladolid,625642039,ramonflorentina@example.org,True,Técnico en ingeniería civil,"7677,12",ES8690924490564291240402,corriente,"98585,26",2019-01-31,Femenino
319,Emperatriz,Tur,Divorciada,78272825F,Estona,1976-10-03,"C. Vilma Arrieta 10 Piso 1 , Guipúzcoa, 29658",08618,Vizcaya,738672848,vadadia@example.com,False,Cocinero,"7032,1",ES6435829377137677936053,corriente,"47678,19",2022-10-24,Femenino
320,Juan,Quero,Divorciado,60115162Q,Moldava,1948-10-05,"Calle Yolanda Parra 43 Apt. 22 , Cádiz, 35936",44922,Asturias,607776774,paula40@example.org,False,Entrevistador de encuestas,"6824,51",ES6333910238568982064403,corriente,"9914,55",2022-10-21,Masculino
321,Lidia,Ureña,Viuda,68597126V,Butanesa,1981-08-20,"Cañada Chelo Montalbán 56 Apt. 42 , Cáceres, 28861",16861,Granada,750428869,wescriva@example.org,False,Tronzador,"3705,2",ES6418197725681369642363,corriente,"31215,95",2019-03-09,Femenino
322,Josep,Otero,Soltero,41999339M,Sueca,1973-12-06,"Rambla de Custodio Quintero 37 Piso 7 , Vizcaya, 30053",36307,Zamora,682149813,estebanalfonso@example.com,False,Bailarín,"2935,62",ES1643088403960511851457,corriente,"64371,48",2024-12-27,Masculino
323,Dimas,Cabrero,Divorciado,39427555N,Afgana,1969-08-04,"Calle Amílcar Torralba 232 Puerta 3 , Cáceres, 43203",17299,Baleares,715436225,ritalopez@example.com,False,Clasificador de productos,"4867,94",ES5268503008016174925847,corriente,"85258,22",2024-01-04,Masculino
324,Marita,Roura,Divorciada,40362672H,Laosiana,2000-05-26,"Vial Cayetano Mora 90 Apt. 44 , Valencia, 10907",37001,Barcelona,660485366,fortunata68@example.net,False,Acarreador de agua,"4181,58",ES7030488415521878476551,corriente,"68838,24",2021-11-15,Femenino
325,Bernardino,Porras,Viudo,66760528S,Austriaca,1987-10-04,"Acceso Jafet Gascón 211 Piso 2 , Cáceres, 08010",14152,Valladolid,724887784,castellanossarita@example.com,False,Reparador de bicicletas,"2760,76",ES0275331657369597631660,corriente,"9887,71",2019-10-23,Masculino
326,Vasco,Tomé,Casado,13759656K,Rumana,1959-10-23,"Cuesta de Demetrio Asensio 69 Puerta 9 , Valladolid, 25994",46356,Salamanca,657441789,fsalamanca@example.com,False,Diseñador multimedia,"7962,16",ES5464772342892872469424,corriente,"55994,25",2021-03-14,Masculino
327,Pánfilo,Cervera,Soltero,54174299F,Bosnia,1987-08-08,"Alameda de Rogelio Ramírez 682, Burgos, 02195",08218,Salamanca,714210036,aurora07@example.org,False,Instructor de educación física y actividades recreativas,"2527,92",ES1483594427160844383211,corriente,"67457,85",2018-07-23,Masculino
